group,path,status
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_106.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_107.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_108.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_109.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_11.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_110.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_111.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_112.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_113.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_114.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_115.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_116.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_117.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_118.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_119.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_120.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_121.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_122.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_123.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_124.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_125.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_126.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_127.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_128.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_129.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_130.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_131.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_132.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_133.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_134.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_135.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_136.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_137.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_138.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_139.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_140.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_141.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_142.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_143.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_144.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_145.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_146.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_147.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_148.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_149.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_150.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_151.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_152.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_153.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_154.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_155.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_156.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_157.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_158.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_159.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_16.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_160.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_161.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_162.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_163.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_164.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_165.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_166.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_167.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_168.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_169.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_17.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_170.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_171.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_172.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_173.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_174.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_175.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_176.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_177.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_178.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_179.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_18.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_180.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_181.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_182.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_183.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_184.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_185.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_186.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_187.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_188.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_189.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_19.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_190.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_191.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_192.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_193.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_194.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_195.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_196.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_197.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_198.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_199.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_200.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_201.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_202.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_203.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_204.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_205.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_206.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_207.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_208.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_209.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_21.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_210.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_211.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_212.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_213.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_214.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_215.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_216.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_217.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_218.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_219.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_22.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_220.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_221.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_222.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_223.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_224.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_225.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_226.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_227.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_228.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_229.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_231.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_234.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_235.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_236.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_237.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_238.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_239.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_24.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_240.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_241.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_242.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_243.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_244.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_245.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_247.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_249.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_251.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_253.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_254.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_255.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_256.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_257.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_258.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_259.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_260.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_261.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_262.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_263.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_264.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_265.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_266.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_267.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_268.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_269.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_27.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_270.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_271.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_272.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_275.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_276.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_277.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_278.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_279.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_280.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_281.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_29.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_30.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_31.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_32.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_33.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_34.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_35.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_37.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_39.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_4.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_40.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_41.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_42.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_43.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_44.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_45.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_46.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_47.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_48.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_49.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_52.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_53.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_54.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_55.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_57.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_58.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_59.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_60.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_61.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_62.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_63.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_64.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_65.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_66.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_67.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_68.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_69.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_70.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_71.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_72.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_73.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_74.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_75.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_76.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_77.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_78.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_79.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_80.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_81.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_82.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_83.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_84.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_85.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_86.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_87.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_88.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_89.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_90.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_91.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_93.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_94.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_95.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_96.png,ok
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_97.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_98.png,no_face
human_conventional,C:\Users\maryc\Downloads\881project\conventionalfaces\human_99.png,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (1).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (2).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (3).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (4).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (5).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (6).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (7).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download (8).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\download.jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (1).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (10).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (11).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (2).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (3).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (4).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (5).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (6).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (7).jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (8).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images (9).jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\images.jpg,ok
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss4.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss5.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss6.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss7.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss8.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ss9.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\st1.PNG,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\stroke-face.jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\ts-rich-190.jpg,no_face
human_unconventional,C:\Users\maryc\Downloads\881project\unconventionalfaces\v2.PNG,no_face
