group,path,status
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_136.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_137.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_139.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_14.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_141.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_146.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_148.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_149.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_150.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_155.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_157.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_161.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_162.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_163.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_168.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_169.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_171.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_172.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_173.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_175.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_178.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_187.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_188.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_193.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_195.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_199.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_2.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_20.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_200.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_202.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_206.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_208.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_210.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_211.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_217.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_220.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_222.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_227.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_228.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_229.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_23.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_230.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_232.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_234.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_235.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_245.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_246.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_247.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_248.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_249.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_250.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_255.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_259.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_26.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_263.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_27.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_276.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_284.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_290.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_291.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_3.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_31.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_4.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_41.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_44.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_46.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_47.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_49.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_5.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_50.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_54.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_55.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_62.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_63.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_68.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_71.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_73.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_77.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_8.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_83.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_84.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_86.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_90.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_92.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_95.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_96.png,ok
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_99.png,ok
