group,path,status
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_216.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_218.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_219.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_22.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_221.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_223.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_224.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_225.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_226.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_231.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_233.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_236.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_237.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_238.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_239.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_24.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_240.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_241.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_242.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_243.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_244.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_25.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_251.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_252.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_253.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_254.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_256.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_257.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_258.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_260.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_261.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_262.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_264.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_265.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_266.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_267.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_268.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_269.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_270.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_271.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_272.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_273.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_274.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_275.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_277.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_278.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_279.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_28.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_280.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_281.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_282.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_283.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_285.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_286.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_287.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_288.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_289.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_29.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_292.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_293.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_294.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_295.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_296.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_297.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_298.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_299.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_30.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_32.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_33.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_34.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_35.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_36.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_37.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_38.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_39.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_40.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_42.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_43.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_45.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_48.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_51.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_52.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_53.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_56.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_57.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_58.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_59.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_6.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_60.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_61.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_64.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_65.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_66.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_67.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_69.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_7.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_70.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_72.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_74.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_75.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_76.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_78.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_79.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_80.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_81.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_82.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_85.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_87.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_88.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_89.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_9.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_91.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_93.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_94.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_97.png,no_face
human,C:\Users\maryc\Downloads\881project\humans_ffhq\human_98.png,no_face
